row,obs,id,task,alt,choice,none,brand_1,brand_2,ftlabel,cocoa_low,cocoa_high,price,female,age_26
1669,557,106,11,1,0,0,1,0,-1,1,0,1.99,1,0
1670,557,106,11,2,1,0,-1,-1,1,1,0,1.49,1,0
1671,557,106,11,3,0,1,0,0,0,0,0,0,1,0
1672,558,106,12,1,0,0,0,1,1,0,1,1.49,1,0
1673,558,106,12,2,1,0,1,0,-1,1,0,0.99,1,0
1674,558,106,12,3,0,1,0,0,0,0,0,0,1,0
1675,559,106,13,1,1,0,-1,-1,1,-1,-1,1.19,1,0
1676,559,106,13,2,0,0,1,0,1,0,1,1.49,1,0
1677,559,106,13,3,0,1,0,0,0,0,0,0,1,0
1678,560,106,14,1,1,0,-1,-1,-1,-1,-1,0.99,1,0
1679,560,106,14,2,0,0,0,1,1,1,0,1.99,1,0
1680,560,106,14,3,0,1,0,0,0,0,0,0,1,0
1681,561,113,1,1,1,0,0,1,1,0,1,1.99,0,0
1682,561,113,1,2,0,0,-1,-1,-1,1,0,0.99,0,0
1683,561,113,1,3,0,1,0,0,0,0,0,0,0,0
1684,562,113,2,1,0,0,1,0,1,-1,-1,1.49,0,0
1685,562,113,2,2,1,0,-1,-1,-1,-1,-1,1.19,0,0
1686,562,113,2,3,0,1,0,0,0,0,0,0,0,0
1687,563,113,3,1,0,0,1,0,-1,1,0,1.19,0,0
1688,563,113,3,2,1,0,0,1,1,0,1,1.49,0,0
1689,563,113,3,3,0,1,0,0,0,0,0,0,0,0
1690,564,113,4,1,0,0,1,0,1,1,0,1.49,0,0
1691,564,113,4,2,1,0,-1,-1,1,1,0,0.99,0,0
1692,564,113,4,3,0,1,0,0,0,0,0,0,0,0
1693,565,113,5,1,0,0,-1,-1,1,1,0,0.89,0,0
1694,565,113,5,2,1,0,0,1,1,1,0,1.19,0,0
1695,565,113,5,3,0,1,0,0,0,0,0,0,0,0
1696,566,113,6,1,1,0,1,0,-1,-1,-1,0.99,0,0
1697,566,113,6,2,0,0,0,1,-1,-1,-1,0.89,0,0
1698,566,113,6,3,0,1,0,0,0,0,0,0,0,0
1699,567,113,7,1,1,0,0,1,-1,-1,-1,0.89,0,0
1700,567,113,7,2,0,0,1,0,-1,0,1,1.19,0,0
1701,567,113,7,3,0,1,0,0,0,0,0,0,0,0
1702,568,113,8,1,1,0,1,0,1,0,1,0.99,0,0
1703,568,113,8,2,0,0,0,1,-1,1,0,1.49,0,0
1704,568,113,8,3,0,1,0,0,0,0,0,0,0,0
1705,569,113,9,1,1,0,-1,-1,-1,0,1,0.89,0,0
1706,569,113,9,2,0,0,0,1,1,-1,-1,1.19,0,0
1707,569,113,9,3,0,1,0,0,0,0,0,0,0,0
1708,570,113,10,1,1,0,1,0,1,0,1,0.89,0,0
1709,570,113,10,2,0,0,0,1,-1,1,0,1.99,0,0
1710,570,113,10,3,0,1,0,0,0,0,0,0,0,0
1711,571,113,11,1,0,0,-1,-1,-1,0,1,1.49,0,0
1712,571,113,11,2,1,0,0,1,-1,0,1,0.99,0,0
1713,571,113,11,3,0,1,0,0,0,0,0,0,0,0
1714,572,113,12,1,1,0,-1,-1,-1,-1,-1,1.49,0,0
1715,572,113,12,2,0,0,1,0,1,-1,-1,1.99,0,0
1716,572,113,12,3,0,1,0,0,0,0,0,0,0,0
1717,573,113,13,1,0,0,1,0,-1,1,0,1.99,0,0
1718,573,113,13,2,1,0,-1,-1,1,0,1,1.19,0,0
1719,573,113,13,3,0,1,0,0,0,0,0,0,0,0
1720,574,113,14,1,0,0,0,1,1,1,0,0.89,0,0
1721,574,113,14,2,1,0,-1,-1,1,-1,-1,1.99,0,0
1722,574,113,14,3,0,1,0,0,0,0,0,0,0,0
1723,575,115,1,1,0,0,1,0,-1,1,0,1.19,0,0
1724,575,115,1,2,1,0,-1,-1,1,0,1,0.99,0,0
1725,575,115,1,3,0,1,0,0,0,0,0,0,0,0
1726,576,115,2,1,0,0,-1,-1,-1,1,0,1.99,0,0
1727,576,115,2,2,1,0,0,1,1,-1,-1,1.49,0,0
1728,576,115,2,3,0,1,0,0,0,0,0,0,0,0
1729,577,115,3,1,0,0,-1,-1,-1,1,0,0.99,0,0
1730,577,115,3,2,1,0,0,1,-1,1,0,0.89,0,0
1731,577,115,3,3,0,1,0,0,0,0,0,0,0,0
1732,578,115,4,1,1,0,-1,-1,1,-1,-1,1.99,0,0
1733,578,115,4,2,0,0,0,1,-1,-1,-1,0.99,0,0
1734,578,115,4,3,0,1,0,0,0,0,0,0,0,0
1735,579,115,5,1,1,0,1,0,1,0,1,1.99,0,0
1736,579,115,5,2,0,0,-1,-1,1,1,0,1.19,0,0
1737,579,115,5,3,0,1,0,0,0,0,0,0,0,0
1738,580,115,6,1,1,0,1,0,1,-1,-1,0.89,0,0
1739,580,115,6,2,0,0,0,1,1,1,0,1.99,0,0
1740,580,115,6,3,0,1,0,0,0,0,0,0,0,0
1741,581,115,7,1,1,0,0,1,-1,-1,-1,1.19,0,0
1742,581,115,7,2,0,0,1,0,-1,-1,-1,1.99,0,0
1743,581,115,7,3,0,1,0,0,0,0,0,0,0,0
1744,582,115,8,1,0,0,0,1,1,1,0,0.99,0,0
1745,582,115,8,2,0,0,-1,-1,-1,-1,-1,1.49,0,0
1746,582,115,8,3,1,1,0,0,0,0,0,0,0,0
1747,583,115,9,1,0,0,1,0,1,1,0,1.49,0,0
1748,583,115,9,2,1,0,0,1,-1,0,1,1.99,0,0
1749,583,115,9,3,0,1,0,0,0,0,0,0,0,0
1750,584,115,10,1,1,0,0,1,-1,0,1,1.49,0,0
1751,584,115,10,2,0,0,1,0,-1,1,0,0.89,0,0
1752,584,115,10,3,0,1,0,0,0,0,0,0,0,0
1753,585,115,11,1,1,0,-1,-1,1,0,1,0.89,0,0
1754,585,115,11,2,0,0,1,0,-1,0,1,1.49,0,0
1755,585,115,11,3,0,1,0,0,0,0,0,0,0,0
1756,586,115,12,1,0,0,0,1,1,-1,-1,1.19,0,0
1757,586,115,12,2,0,0,-1,-1,-1,-1,-1,0.89,0,0
1758,586,115,12,3,1,1,0,0,0,0,0,0,0,0
1759,587,115,13,1,1,0,-1,-1,1,0,1,1.19,0,0
1760,587,115,13,2,0,0,1,0,1,-1,-1,0.99,0,0
1761,587,115,13,3,0,1,0,0,0,0,0,0,0,0
1762,588,115,14,1,1,0,0,1,1,0,1,0.89,0,0
1763,588,115,14,2,0,0,1,0,-1,0,1,0.99,0,0
1764,588,115,14,3,0,1,0,0,0,0,0,0,0,0
1765,589,116,1,1,0,0,0,1,-1,0,1,1.99,1,1
1766,589,116,1,2,0,0,1,0,1,-1,-1,1.19,1,1
1767,589,116,1,3,1,1,0,0,0,0,0,0,1,1
1768,590,116,2,1,1,0,-1,-1,1,1,0,0.89,1,1
1769,590,116,2,2,0,0,1,0,-1,0,1,1.19,1,1
1770,590,116,2,3,0,1,0,0,0,0,0,0,1,1
1771,591,116,3,1,1,0,0,1,1,1,0,0.99,1,1
1772,591,116,3,2,0,0,1,0,-1,1,0,1.49,1,1
1773,591,116,3,3,0,1,0,0,0,0,0,0,1,1
1774,592,116,4,1,0,0,-1,-1,1,0,1,0.99,1,1
1775,592,116,4,2,0,0,0,1,1,0,1,0.89,1,1
1776,592,116,4,3,1,1,0,0,0,0,0,0,1,1
1777,593,116,5,1,0,0,-1,-1,-1,-1,-1,1.99,1,1
1778,593,116,5,2,1,0,0,1,-1,-1,-1,0.89,1,1
1779,593,116,5,3,0,1,0,0,0,0,0,0,1,1
1780,594,116,6,1,0,0,1,0,1,1,0,1.99,1,1
1781,594,116,6,2,1,0,-1,-1,-1,1,0,1.19,1,1
1782,594,116,6,3,0,1,0,0,0,0,0,0,1,1
1783,595,116,7,1,0,0,-1,-1,-1,-1,-1,1.49,1,1
1784,595,116,7,2,1,0,1,0,1,1,0,0.89,1,1
1785,595,116,7,3,0,1,0,0,0,0,0,0,1,1
1786,596,116,8,1,0,0,-1,-1,-1,-1,-1,0.99,1,1
1787,596,116,8,2,0,0,0,1,-1,0,1,1.49,1,1
1788,596,116,8,3,1,1,0,0,0,0,0,0,1,1
1789,597,116,9,1,0,0,0,1,-1,1,0,1.19,1,1
1790,597,116,9,2,0,0,-1,-1,-1,1,0,1.99,1,1
1791,597,116,9,3,1,1,0,0,0,0,0,0,1,1
1792,598,116,10,1,0,0,0,1,-1,0,1,0.99,1,1
1793,598,116,10,2,1,0,1,0,1,-1,-1,1.49,1,1
1794,598,116,10,3,0,1,0,0,0,0,0,0,1,1
1795,599,116,11,1,1,0,1,0,1,0,1,1.99,1,1
1796,599,116,11,2,0,0,-1,-1,1,0,1,1.19,1,1
1797,599,116,11,3,0,1,0,0,0,0,0,0,1,1
1798,600,116,12,1,0,0,0,1,1,-1,-1,1.99,1,1
1799,600,116,12,2,1,0,1,0,-1,0,1,0.89,1,1
1800,600,116,12,3,0,1,0,0,0,0,0,0,1,1
1801,601,116,13,1,0,0,0,1,1,-1,-1,1.19,1,1
1802,601,116,13,2,1,0,-1,-1,1,0,1,1.49,1,1
1803,601,116,13,3,0,1,0,0,0,0,0,0,1,1
1804,602,116,14,1,1,0,0,1,1,1,0,1.49,1,1
1805,602,116,14,2,0,0,1,0,-1,-1,-1,0.99,1,1
1806,602,116,14,3,0,1,0,0,0,0,0,0,1,1
1807,603,118,1,1,1,0,-1,-1,-1,-1,-1,0.99,1,0
1808,603,118,1,2,0,0,1,0,1,0,1,1.49,1,0
1809,603,118,1,3,0,1,0,0,0,0,0,0,1,0
1810,604,118,2,1,1,0,1,0,1,1,0,0.89,1,0
1811,604,118,2,2,0,0,-1,-1,-1,1,0,1.99,1,0
1812,604,118,2,3,0,1,0,0,0,0,0,0,1,0
1813,605,118,3,1,1,0,0,1,-1,-1,-1,0.89,1,0
1814,605,118,3,2,0,0,-1,-1,-1,-1,-1,1.99,1,0
1815,605,118,3,3,0,1,0,0,0,0,0,0,1,0
1816,606,118,4,1,0,0,-1,-1,-1,0,1,0.89,1,0
1817,606,118,4,2,1,0,0,1,-1,0,1,0.99,1,0
1818,606,118,4,3,0,1,0,0,0,0,0,0,1,0
1819,607,118,5,1,1,0,-1,-1,1,0,1,0.99,1,0
1820,607,118,5,2,0,0,1,0,1,-1,-1,1.99,1,0
1821,607,118,5,3,0,1,0,0,0,0,0,0,1,0
1822,608,118,6,1,0,0,0,1,1,0,1,1.49,1,0
1823,608,118,6,2,1,0,1,0,-1,-1,-1,1.19,1,0
1824,608,118,6,3,0,1,0,0,0,0,0,0,1,0
1825,609,118,7,1,1,0,1,0,1,-1,-1,0.99,1,0
1826,609,118,7,2,0,0,0,1,1,0,1,1.99,1,0
1827,609,118,7,3,0,1,0,0,0,0,0,0,1,0
1828,610,118,8,1,0,0,-1,-1,-1,1,0,1.49,1,0
1829,610,118,8,2,1,0,0,1,-1,1,0,1.19,1,0
1830,610,118,8,3,0,1,0,0,0,0,0,0,1,0
1831,611,118,9,1,0,0,0,1,-1,-1,-1,1.49,1,0
1832,611,118,9,2,1,0,-1,-1,1,1,0,1.19,1,0
1833,611,118,9,3,0,1,0,0,0,0,0,0,1,0
1834,612,118,10,1,1,0,1,0,-1,1,0,0.89,1,0
1835,612,118,10,2,0,0,0,1,1,1,0,1.99,1,0
1836,612,118,10,3,0,1,0,0,0,0,0,0,1,0
1837,613,118,11,1,1,0,1,0,-1,1,0,0.99,1,0
1838,613,118,11,2,0,0,-1,-1,1,-1,-1,1.19,1,0
1839,613,118,11,3,0,1,0,0,0,0,0,0,1,0
1840,614,118,12,1,1,0,0,1,1,1,0,0.99,1,0
1841,614,118,12,2,0,0,1,0,-1,0,1,1.99,1,0
1842,614,118,12,3,0,1,0,0,0,0,0,0,1,0
1843,615,118,13,1,1,0,-1,-1,1,0,1,0.89,1,0
1844,615,118,13,2,0,0,1,0,-1,0,1,1.19,1,0
1845,615,118,13,3,0,1,0,0,0,0,0,0,1,0
1846,616,118,14,1,1,0,1,0,1,1,0,1.49,1,0
1847,616,118,14,2,0,0,0,1,1,-1,-1,0.89,1,0
1848,616,118,14,3,0,1,0,0,0,0,0,0,1,0
1849,617,120,1,1,0,0,0,1,1,0,1,1.49,0,0
1850,617,120,1,2,1,0,1,0,-1,0,1,0.99,0,0
1851,617,120,1,3,0,1,0,0,0,0,0,0,0,0
1852,618,120,2,1,0,0,-1,-1,1,-1,-1,1.19,0,0
1853,618,120,2,2,1,0,1,0,1,0,1,0.99,0,0
1854,618,120,2,3,0,1,0,0,0,0,0,0,0,0
1855,619,120,3,1,0,0,1,0,-1,-1,-1,1.99,0,0
1856,619,120,3,2,1,0,-1,-1,-1,-1,-1,0.89,0,0
1857,619,120,3,3,0,1,0,0,0,0,0,0,0,0
1858,620,120,4,1,0,0,-1,-1,1,1,0,1.99,0,0
1859,620,120,4,2,1,0,0,1,1,1,0,0.89,0,0
1860,620,120,4,3,0,1,0,0,0,0,0,0,0,0
1861,621,120,5,1,1,0,1,0,1,0,1,0.89,0,0
1862,621,120,5,2,0,0,0,1,-1,1,0,1.19,0,0
1863,621,120,5,3,0,1,0,0,0,0,0,0,0,0
1864,622,120,6,1,1,0,1,0,1,1,0,1.19,0,0
1865,622,120,6,2,0,0,-1,-1,-1,0,1,1.49,0,0
1866,622,120,6,3,0,1,0,0,0,0,0,0,0,0
1867,623,120,7,1,1,0,-1,-1,-1,1,0,1.99,0,0
1868,623,120,7,2,0,0,0,1,1,-1,-1,0.99,0,0
1869,623,120,7,3,0,1,0,0,0,0,0,0,0,0
1870,624,120,8,1,1,0,-1,-1,1,1,0,0.99,0,0
1871,624,120,8,2,0,0,1,0,-1,-1,-1,1.49,0,0
1872,624,120,8,3,0,1,0,0,0,0,0,0,0,0
1873,625,120,9,1,1,0,1,0,-1,1,0,0.89,0,0
1874,625,120,9,2,0,0,0,1,-1,-1,-1,1.49,0,0
1875,625,120,9,3,0,1,0,0,0,0,0,0,0,0
1876,626,120,10,1,1,0,-1,-1,1,0,1,1.19,0,0
1877,626,120,10,2,0,0,0,1,-1,0,1,1.99,0,0
1878,626,120,10,3,0,1,0,0,0,0,0,0,0,0
1879,627,120,11,1,1,0,1,0,1,0,1,1.99,0,0
1880,627,120,11,2,0,0,0,1,-1,1,0,0.99,0,0
1881,627,120,11,3,0,1,0,0,0,0,0,0,0,0
1882,628,120,12,1,0,0,0,1,1,-1,-1,0.89,0,0
1883,628,120,12,2,1,0,1,0,1,1,0,1.49,0,0
1884,628,120,12,3,0,1,0,0,0,0,0,0,0,0
1885,629,120,13,1,0,0,-1,-1,1,-1,-1,1.49,0,0
1886,629,120,13,2,1,0,1,0,-1,-1,-1,1.19,0,0
1887,629,120,13,3,0,1,0,0,0,0,0,0,0,0
1888,630,120,14,1,0,0,0,1,-1,0,1,1.19,0,0
1889,630,120,14,2,1,0,-1,-1,-1,0,1,0.89,0,0
1890,630,120,14,3,0,1,0,0,0,0,0,0,0,0
1891,631,121,1,1,0,0,-1,-1,1,0,1,1.49,0,0
1892,631,121,1,2,1,0,0,1,-1,-1,-1,0.89,0,0
1893,631,121,1,3,0,1,0,0,0,0,0,0,0,0
1894,632,121,2,1,0,0,-1,-1,1,1,0,1.19,0,0
1895,632,121,2,2,1,0,1,0,-1,0,1,0.99,0,0
1896,632,121,2,3,0,1,0,0,0,0,0,0,0,0
1897,633,121,3,1,1,0,-1,-1,-1,0,1,0.89,0,0
1898,633,121,3,2,0,0,0,1,1,1,0,1.49,0,0
1899,633,121,3,3,0,1,0,0,0,0,0,0,0,0
1900,634,121,4,1,1,0,1,0,-1,-1,-1,1.19,0,0
1901,634,121,4,2,0,0,-1,-1,1,1,0,0.89,0,0
1902,634,121,4,3,0,1,0,0,0,0,0,0,0,0
1903,635,121,5,1,0,0,0,1,1,0,1,0.99,0,0
1904,635,121,5,2,1,0,-1,-1,-1,-1,-1,1.19,0,0
1905,635,121,5,3,0,1,0,0,0,0,0,0,0,0
1906,636,121,6,1,1,0,0,1,-1,1,0,0.99,0,0
1907,636,121,6,2,0,0,1,0,-1,1,0,1.99,0,0
1908,636,121,6,3,0,1,0,0,0,0,0,0,0,0
1909,637,121,7,1,0,0,-1,-1,-1,-1,-1,1.99,0,0
1910,637,121,7,2,1,0,1,0,1,0,1,1.19,0,0
1911,637,121,7,3,0,1,0,0,0,0,0,0,0,0
1912,638,121,8,1,0,0,0,1,1,-1,-1,1.99,0,0
1913,638,121,8,2,1,0,-1,-1,-1,-1,-1,1.49,0,0
1914,638,121,8,3,0,1,0,0,0,0,0,0,0,0
1915,639,121,9,1,1,0,-1,-1,1,0,1,1.99,0,0
1916,639,121,9,2,0,0,1,0,1,1,0,0.89,0,0
1917,639,121,9,3,0,1,0,0,0,0,0,0,0,0
1918,640,121,10,1,1,0,0,1,-1,1,0,1.19,0,0
1919,640,121,10,2,0,0,1,0,-1,1,0,1.99,0,0
1920,640,121,10,3,0,1,0,0,0,0,0,0,0,0
1921,641,121,11,1,0,0,1,0,1,-1,-1,1.49,0,0
1922,641,121,11,2,1,0,-1,-1,1,-1,-1,0.99,0,0
1923,641,121,11,3,0,1,0,0,0,0,0,0,0,0
1924,642,121,12,1,1,0,1,0,-1,0,1,0.89,0,0
1925,642,121,12,2,0,0,0,1,1,0,1,1.19,0,0
1926,642,121,12,3,0,1,0,0,0,0,0,0,0,0
1927,643,121,13,1,0,0,-1,-1,-1,1,0,0.99,0,0
1928,643,121,13,2,1,0,0,1,-1,0,1,1.49,0,0
1929,643,121,13,3,0,1,0,0,0,0,0,0,0,0
1930,644,121,14,1,1,0,1,0,1,-1,-1,0.99,0,0
1931,644,121,14,2,0,0,0,1,1,-1,-1,0.89,0,0
1932,644,121,14,3,0,1,0,0,0,0,0,0,0,0
1933,645,122,1,1,0,0,-1,-1,-1,1,0,1.99,0,0
1934,645,122,1,2,1,0,0,1,1,-1,-1,0.89,0,0
1935,645,122,1,3,0,1,0,0,0,0,0,0,0,0
1936,646,122,2,1,1,0,0,1,-1,1,0,0.99,0,0
1937,646,122,2,2,0,0,-1,-1,1,-1,-1,1.99,0,0
1938,646,122,2,3,0,1,0,0,0,0,0,0,0,0
1939,647,122,3,1,0,0,1,0,1,1,0,1.99,0,0
1940,647,122,3,2,0,0,-1,-1,-1,-1,-1,1.19,0,0
1941,647,122,3,3,1,1,0,0,0,0,0,0,0,0
1942,648,122,4,1,0,0,-1,-1,-1,1,0,1.19,0,0
1943,648,122,4,2,0,0,0,1,-1,-1,-1,1.49,0,0
1944,648,122,4,3,1,1,0,0,0,0,0,0,0,0
1945,649,122,5,1,1,0,0,1,1,1,0,0.89,0,0
1946,649,122,5,2,0,0,1,0,1,1,0,1.49,0,0
1947,649,122,5,3,0,1,0,0,0,0,0,0,0,0
1948,650,122,6,1,1,0,-1,-1,1,0,1,0.89,0,0
1949,650,122,6,2,0,0,1,0,1,0,1,1.19,0,0
1950,650,122,6,3,0,1,0,0,0,0,0,0,0,0
1951,651,122,7,1,0,0,1,0,-1,1,0,1.49,0,0
1952,651,122,7,2,1,0,-1,-1,1,0,1,0.99,0,0
1953,651,122,7,3,0,1,0,0,0,0,0,0,0,0
1954,652,122,8,1,0,0,1,0,1,-1,-1,1.99,0,0
1955,652,122,8,2,0,0,0,1,-1,1,0,1.19,0,0
1956,652,122,8,3,1,1,0,0,0,0,0,0,0,0
1957,653,122,9,1,1,0,0,1,1,0,1,1.19,0,0
1958,653,122,9,2,0,0,-1,-1,-1,-1,-1,0.89,0,0
1959,653,122,9,3,0,1,0,0,0,0,0,0,0,0
1960,654,122,10,1,0,0,-1,-1,-1,0,1,1.49,0,0
1961,654,122,10,2,0,0,0,1,-1,0,1,1.99,0,0
1962,654,122,10,3,1,1,0,0,0,0,0,0,0,0
1963,655,122,11,1,1,0,1,0,1,-1,-1,1.19,0,0
1964,655,122,11,2,0,0,-1,-1,1,1,0,0.99,0,0
1965,655,122,11,3,0,1,0,0,0,0,0,0,0,0
1966,656,122,12,1,0,0,1,0,-1,0,1,0.99,0,0
1967,656,122,12,2,0,0,0,1,-1,0,1,1.99,0,0
1968,656,122,12,3,1,1,0,0,0,0,0,0,0,0
1969,657,122,13,1,0,0,-1,-1,1,0,1,1.49,0,0
1970,657,122,13,2,0,0,1,0,-1,0,1,0.89,0,0
1971,657,122,13,3,1,1,0,0,0,0,0,0,0,0
1972,658,122,14,1,0,0,0,1,1,-1,-1,1.49,0,0
1973,658,122,14,2,1,0,1,0,-1,-1,-1,0.99,0,0
1974,658,122,14,3,0,1,0,0,0,0,0,0,0,0
1975,659,123,1,1,1,0,0,1,1,-1,-1,0.99,0,1
1976,659,123,1,2,0,0,1,0,-1,0,1,1.99,0,1
1977,659,123,1,3,0,1,0,0,0,0,0,0,0,1
1978,660,123,2,1,1,0,1,0,1,-1,-1,0.89,0,1
1979,660,123,2,2,0,0,0,1,1,1,0,1.49,0,1
1980,660,123,2,3,0,1,0,0,0,0,0,0,0,1
1981,661,123,3,1,0,0,1,0,-1,-1,-1,1.49,0,1
1982,661,123,3,2,1,0,-1,-1,1,1,0,0.89,0,1
1983,661,123,3,3,0,1,0,0,0,0,0,0,0,1
1984,662,123,4,1,1,0,0,1,1,-1,-1,1.19,0,1
1985,662,123,4,2,0,0,-1,-1,-1,-1,-1,0.89,0,1
1986,662,123,4,3,0,1,0,0,0,0,0,0,0,1
1987,663,123,5,1,0,0,0,1,-1,1,0,1.99,0,1
1988,663,123,5,2,1,0,1,0,-1,1,0,0.99,0,1
1989,663,123,5,3,0,1,0,0,0,0,0,0,0,1
1990,664,123,6,1,0,0,-1,-1,1,-1,-1,1.99,0,1
1991,664,123,6,2,1,0,1,0,1,0,1,1.49,0,1
1992,664,123,6,3,0,1,0,0,0,0,0,0,0,1
1993,665,123,7,1,1,0,-1,-1,1,0,1,0.99,0,1
1994,665,123,7,2,0,0,0,1,1,0,1,0.89,0,1
1995,665,123,7,3,0,1,0,0,0,0,0,0,0,1
1996,666,123,8,1,1,0,-1,-1,-1,-1,-1,0.99,0,1
1997,666,123,8,2,0,0,0,1,1,1,0,1.99,0,1
1998,666,123,8,3,0,1,0,0,0,0,0,0,0,1
1999,667,123,9,1,0,0,0,1,-1,1,0,1.19,0,1
2000,667,123,9,2,1,0,1,0,1,-1,-1,1.99,0,1
2001,667,123,9,3,0,1,0,0,0,0,0,0,0,1
2002,668,123,10,1,0,0,-1,-1,-1,1,0,1.49,0,1
2003,668,123,10,2,1,0,1,0,-1,1,0,0.89,0,1
2004,668,123,10,3,0,1,0,0,0,0,0,0,0,1
2005,669,123,11,1,1,0,0,1,-1,0,1,0.89,0,1
2006,669,123,11,2,0,0,-1,-1,1,1,0,1.19,0,1
2007,669,123,11,3,0,1,0,0,0,0,0,0,0,1
2008,670,123,12,1,0,0,-1,-1,-1,0,1,1.99,0,1
2009,670,123,12,2,1,0,1,0,-1,0,1,1.19,0,1
2010,670,123,12,3,0,1,0,0,0,0,0,0,0,1
2011,671,123,13,1,1,0,1,0,1,1,0,0.99,0,1
2012,671,123,13,2,0,0,0,1,-1,-1,-1,1.49,0,1
2013,671,123,13,3,0,1,0,0,0,0,0,0,0,1
2014,672,123,14,1,0,0,0,1,-1,0,1,0.99,0,1
2015,672,123,14,2,1,0,-1,-1,1,0,1,1.19,0,1
2016,672,123,14,3,0,1,0,0,0,0,0,0,0,1
2017,673,124,1,1,1,0,-1,-1,1,0,1,0.99,0,0
2018,673,124,1,2,0,0,0,1,-1,0,1,1.19,0,0
2019,673,124,1,3,0,1,0,0,0,0,0,0,0,0
2020,674,124,2,1,1,0,1,0,1,1,0,1.99,0,0
2021,674,124,2,2,0,0,0,1,-1,0,1,0.99,0,0
2022,674,124,2,3,0,1,0,0,0,0,0,0,0,0
2023,675,124,3,1,1,0,-1,-1,1,1,0,1.49,0,0
2024,675,124,3,2,0,0,1,0,1,0,1,1.99,0,0
2025,675,124,3,3,0,1,0,0,0,0,0,0,0,0
2026,676,124,4,1,0,0,-1,-1,-1,0,1,1.99,0,0
2027,676,124,4,2,1,0,1,0,-1,-1,-1,1.49,0,0
2028,676,124,4,3,0,1,0,0,0,0,0,0,0,0
2029,677,124,5,1,0,0,1,0,-1,1,0,0.89,0,0
2030,677,124,5,2,1,0,0,1,1,1,0,1.19,0,0
2031,677,124,5,3,0,1,0,0,0,0,0,0,0,0
2032,678,124,6,1,0,0,0,1,-1,1,0,0.89,0,0
2033,678,124,6,2,1,0,-1,-1,1,-1,-1,1.19,0,0
2034,678,124,6,3,0,1,0,0,0,0,0,0,0,0
2035,679,124,7,1,1,0,-1,-1,-1,-1,-1,0.89,0,0
2036,679,124,7,2,0,0,0,1,-1,-1,-1,1.99,0,0
2037,679,124,7,3,0,1,0,0,0,0,0,0,0,0
2038,680,124,8,1,0,0,1,0,1,0,1,0.89,0,0
2039,680,124,8,2,1,0,0,1,-1,-1,-1,0.99,0,0
2040,680,124,8,3,0,1,0,0,0,0,0,0,0,0
2041,681,124,9,1,1,0,1,0,1,-1,-1,1.19,0,0
2042,681,124,9,2,0,0,-1,-1,-1,1,0,1.49,0,0
2043,681,124,9,3,0,1,0,0,0,0,0,0,0,0
2044,682,124,10,1,1,0,1,0,1,-1,-1,0.99,0,0
2045,682,124,10,2,0,0,-1,-1,-1,-1,-1,1.99,0,0
2046,682,124,10,3,0,1,0,0,0,0,0,0,0,0
2047,683,124,11,1,0,0,-1,-1,1,1,0,0.99,0,0
2048,683,124,11,2,1,0,0,1,1,-1,-1,1.49,0,0
2049,683,124,11,3,0,1,0,0,0,0,0,0,0,0
2050,684,124,12,1,1,0,1,0,-1,1,0,0.99,0,0
2051,684,124,12,2,0,0,-1,-1,-1,1,0,1.19,0,0
2052,684,124,12,3,0,1,0,0,0,0,0,0,0,0
2053,685,124,13,1,0,0,1,0,-1,0,1,1.19,0,0
2054,685,124,13,2,1,0,0,1,1,1,0,1.99,0,0
2055,685,124,13,3,0,1,0,0,0,0,0,0,0,0
2056,686,124,14,1,1,0,-1,-1,1,0,1,0.89,0,0
2057,686,124,14,2,0,0,0,1,1,0,1,1.49,0,0
2058,686,124,14,3,0,1,0,0,0,0,0,0,0,0
2059,687,127,1,1,1,0,0,1,1,0,1,1.49,1,0
2060,687,127,1,2,0,0,-1,-1,-1,0,1,0.99,1,0
2061,687,127,1,3,0,1,0,0,0,0,0,0,1,0
2062,688,127,2,1,0,0,1,0,-1,1,0,1.99,1,0
2063,688,127,2,2,0,0,-1,-1,-1,-1,-1,1.49,1,0
2064,688,127,2,3,1,1,0,0,0,0,0,0,1,0
2065,689,127,3,1,0,0,1,0,1,0,1,1.19,1,0
2066,689,127,3,2,1,0,-1,-1,1,0,1,0.89,1,0
2067,689,127,3,3,0,1,0,0,0,0,0,0,1,0
2068,690,127,4,1,1,0,1,0,1,-1,-1,1.99,1,0
2069,690,127,4,2,0,0,0,1,1,-1,-1,0.89,1,0
2070,690,127,4,3,0,1,0,0,0,0,0,0,1,0
2071,691,127,5,1,1,0,-1,-1,1,1,0,1.19,1,0
2072,691,127,5,2,0,0,0,1,-1,1,0,0.99,1,0
2073,691,127,5,3,0,1,0,0,0,0,0,0,1,0
2074,692,127,6,1,0,0,0,1,-1,-1,-1,0.89,1,0
2075,692,127,6,2,1,0,1,0,1,0,1,0.99,1,0
2076,692,127,6,3,0,1,0,0,0,0,0,0,1,0
2077,693,127,7,1,1,0,1,0,1,1,0,0.89,1,0
2078,693,127,7,2,0,0,-1,-1,-1,0,1,1.99,1,0
2079,693,127,7,3,0,1,0,0,0,0,0,0,1,0
2080,694,127,8,1,0,0,1,0,-1,-1,-1,1.19,1,0
2081,694,127,8,2,1,0,-1,-1,1,-1,-1,0.99,1,0
2082,694,127,8,3,0,1,0,0,0,0,0,0,1,0
2083,695,127,9,1,0,0,1,0,-1,-1,-1,0.99,1,0
